ST_CASE,DAY_WEEK,HOUR,BODY_TYP,FATAL_LEVEL,WEATHER,FATAL_COUNT,BODY_TYP2
121222,3,21,80,1,1,1,5
121225,4,17,80,1,1,1,5
121230,1,23,80,1,1,1,5
121234,6,1,80,1,1,1,5
121236,7,12,80,1,1,1,5
121240,6,21,80,1,1,1,5
121258,7,15,80,1,1,1,5
121265,5,23,80,1,1,1,5
121267,7,12,80,1,1,1,5
121268,7,2,80,1,1,1,5
121280,7,3,80,1,10,1,5
121281,7,17,80,1,1,1,5
121284,1,1,80,1,1,1,5
121289,1,17,80,1,1,1,5
121297,6,11,80,1,1,1,5
121298,7,19,80,1,1,1,5
121304,4,0,95,1,1,1,5
121307,1,14,80,1,10,1,5
121320,1,11,80,1,1,1,5
121354,1,1,80,1,1,1,5
121362,1,19,80,1,1,1,5
121364,4,7,80,1,1,1,5
121371,7,21,95,1,1,1,5
121381,4,9,80,1,10,1,5
121382,6,9,80,1,10,1,5
121395,3,15,80,1,1,1,5
121411,6,21,80,1,1,1,5
121417,6,20,80,1,1,1,5
121420,7,17,80,1,10,1,5
121421,5,12,80,1,1,1,5
121430,5,16,80,1,10,1,5
121439,6,3,80,1,1,1,5
121457,7,3,80,1,1,1,5
121473,1,20,80,1,10,1,5
121492,6,7,80,1,1,1,5
121494,3,3,80,1,1,1,5
121504,1,5,80,1,10,1,5
121530,7,20,80,1,10,1,5
121531,3,10,80,1,1,1,5
121540,6,14,80,1,10,1,5
121550,1,4,80,1,2,1,5
121565,5,19,80,1,10,1,5
121567,4,22,80,1,1,1,5
121570,3,12,80,1,1,1,5
121573,1,21,80,1,1,1,5
121585,7,16,88,1,1,1,5
121591,3,15,81,1,10,1,5
121594,3,3,80,1,1,1,5
121614,4,1,80,1,1,1,5
121615,5,7,80,1,1,1,5
121683,1,18,80,1,1,1,5
121686,6,20,80,1,1,1,5
121687,5,20,80,1,1,1,5
121699,5,22,80,1,1,1,5
121704,2,1,80,1,10,1,5
121709,5,17,80,1,1,1,5
121712,7,18,80,1,1,1,5
121717,2,20,80,1,10,1,5
121718,4,17,80,1,1,1,5
121724,7,22,80,1,10,1,5
121772,3,19,80,1,1,1,5
121783,4,5,88,1,1,1,5
121786,4,4,80,1,10,1,5
121811,3,13,80,1,10,1,5
121818,1,15,90,1,1,1,5
121820,3,6,80,1,1,1,5
121821,4,11,80,1,1,1,5
121826,1,1,80,1,10,1,5
121834,1,20,80,1,1,1,5
121840,6,12,80,1,1,1,5
121871,2,2,80,1,2,1,5
121877,6,20,80,1,1,1,5
121883,3,20,80,1,1,1,5
121901,5,0,80,1,1,1,5
121902,6,17,80,1,10,1,5
121909,1,19,80,1,10,1,5
121915,6,17,80,1,10,1,5
121917,7,23,80,1,1,1,5
121918,1,14,80,1,1,1,5
121928,1,19,80,1,1,1,5
121929,3,21,82,1,10,1,5
121930,1,17,80,1,1,1,5
121937,6,12,80,1,10,1,5
121941,7,14,80,1,10,1,5
121943,3,7,80,1,1,1,5
121956,6,22,80,1,1,1,5
121967,1,20,83,1,2,1,5
121973,5,10,80,1,1,1,5
121974,2,21,80,1,1,1,5
121979,5,23,80,1,1,1,5
121982,6,20,80,1,1,1,5
121986,6,1,80,1,1,1,5
121990,7,9,80,1,10,1,5
122000,5,17,80,1,1,1,5
122003,7,1,81,1,1,1,5
122009,7,1,80,1,1,1,5
122014,7,5,80,1,10,1,5
122017,3,13,80,1,1,1,5
122022,5,22,80,1,1,1,5
122027,3,15,95,1,1,1,5
122055,7,20,80,1,1,1,5
122081,3,17,80,1,1,1,5
122093,6,11,80,1,1,1,5
122123,1,7,80,1,1,1,5
122126,1,0,80,1,1,1,5
122132,1,0,80,1,1,1,5
122136,7,14,80,1,1,1,5
122141,6,3,80,1,1,1,5
122145,5,15,80,1,10,1,5
122150,3,6,94,1,10,1,5
122161,7,18,88,1,10,1,5
122163,7,3,80,1,10,1,5
122165,1,11,80,1,1,1,5
122173,7,23,80,1,10,1,5
122194,7,20,80,1,1,1,5
122201,1,3,80,1,1,1,5
122210,7,22,80,1,10,1,5
122221,7,10,80,1,1,1,5
122227,5,19,80,1,1,1,5
122231,3,12,88,1,10,1,5
122283,2,14,80,1,1,1,5
122285,3,19,80,1,1,1,5
122287,4,20,83,1,1,1,5
122326,1,12,80,1,1,1,5
122340,2,17,80,1,1,1,5
122349,7,11,80,1,2,1,5
122352,1,13,80,1,2,1,5
122356,3,17,80,1,1,1,5
122374,2,20,80,1,1,1,5
122380,7,3,80,1,1,1,5
122382,3,21,80,1,10,1,5
122384,5,16,80,1,10,1,5
122385,6,3,80,1,1,1,5
122397,7,16,80,1,1,1,5
122402,1,21,80,1,2,1,5
122410,7,5,80,1,10,1,5
122416,7,18,80,1,1,1,5
122421,5,13,95,1,1,1,5
122424,7,3,80,1,1,1,5
122427,2,20,80,1,1,1,5
122431,3,13,80,1,10,1,5
122433,4,22,80,1,10,1,5
122439,1,10,80,1,10,1,5
122445,1,1,80,1,1,1,5
122454,7,0,80,1,1,1,5
122455,7,23,80,1,10,1,5
122457,1,13,80,1,1,1,5
122464,4,11,80,1,1,1,5
122472,6,0,80,1,1,1,5
122475,7,17,90,1,1,1,5
122491,6,14,80,1,10,1,5
122501,7,1,80,1,1,1,5
122513,3,12,80,1,10,1,5
122530,6,21,80,1,1,1,5
122533,1,7,80,1,1,1,5
122534,4,11,80,1,1,1,5
122545,5,1,80,1,1,1,5
122546,7,1,80,1,1,1,5
122553,5,0,80,1,1,1,5
122555,6,19,80,1,1,1,5
122559,1,18,80,1,1,1,5
122563,1,15,80,1,1,1,5
122569,3,18,80,1,2,1,5
122575,7,18,80,1,1,1,5
122577,1,10,80,1,10,1,5
122579,1,0,97,1,1,1,5
122586,5,6,80,1,1,1,5
122606,7,18,80,1,10,1,5
122623,5,12,80,1,10,1,5
122628,5,11,80,1,1,1,5
122633,5,14,80,1,1,1,5
122670,6,18,80,1,1,1,5
122682,1,2,80,1,1,1,5
122691,6,21,88,1,1,1,5
122695,7,15,88,1,1,1,5
122697,1,14,80,1,1,1,5
122698,2,21,80,1,1,1,5
122699,2,10,80,1,1,1,5
122704,3,20,90,1,1,1,5
122710,1,14,80,1,1,1,5
122711,3,9,80,1,1,1,5
122716,6,16,80,1,1,1,5
122718,2,23,88,1,1,1,5
122742,1,20,80,1,1,1,5
122743,4,18,80,1,1,1,5
122748,7,20,80,1,1,1,5
122749,1,18,80,1,10,1,5
122754,2,18,80,1,1,1,5
122755,7,9,80,1,10,1,5
122761,7,16,80,1,1,1,5
122766,3,11,80,1,1,1,5
122768,5,2,80,1,1,1,5
122783,4,17,80,1,1,1,5
122784,4,21,80,1,1,1,5
122785,4,23,80,1,1,1,5
122795,5,16,80,1,1,1,5
122802,3,5,80,1,1,1,5
130003,5,17,80,1,10,1,5
130004,6,13,90,1,10,1,5
130007,7,18,90,1,5,1,5
130026,7,23,80,1,1,1,5
130119,7,13,80,1,1,1,5
130143,6,23,90,1,1,1,5
130171,1,7,80,1,2,1,5
130192,1,0,80,1,2,1,5
130198,2,23,80,1,10,1,5
130200,2,15,80,1,1,1,5
130218,1,19,80,1,1,1,5
130220,1,18,80,1,10,1,5
130221,1,11,80,1,1,1,5
130246,1,15,80,1,1,1,5
130261,4,18,80,1,1,1,5
130262,4,17,80,1,1,1,5
130269,7,15,89,1,10,1,5
130276,2,23,80,1,1,1,5
130333,4,15,80,1,1,1,5
130351,1,2,80,1,10,1,5
130403,1,19,80,1,1,1,5
130406,1,12,90,1,1,1,5
130432,1,14,80,1,1,1,5
130442,4,16,80,1,1,1,5
130444,5,8,80,1,1,1,5
130446,5,18,90,1,1,1,5
130452,7,17,80,1,1,1,5
130455,1,18,80,1,1,1,5
130461,3,19,90,1,1,1,5
130469,7,10,80,1,10,1,5
130491,1,19,80,1,1,1,5
130517,6,20,80,1,1,1,5
130547,7,10,80,1,1,1,5
130551,1,15,90,1,1,1,5
130562,5,9,80,1,1,1,5
130577,3,19,83,1,1,1,5
130612,3,21,92,1,10,1,5
130628,6,21,80,1,1,1,5
130637,1,2,80,1,1,1,5
130645,5,17,95,1,1,1,5
130679,2,8,80,1,1,1,5
130680,3,20,80,1,1,1,5
130693,6,20,80,1,1,1,5
130705,4,22,92,1,2,1,5
130708,5,20,83,1,10,1,5
130727,4,20,80,1,1,1,5
130738,6,16,80,1,1,1,5
130750,3,21,80,1,1,1,5
130755,6,6,80,1,10,1,5
130759,6,13,80,1,1,1,5
130779,6,8,80,1,1,1,5
130780,6,1,80,1,1,1,5
130783,7,6,80,1,1,1,5
130786,7,14,88,1,1,1,5
130824,5,23,80,1,1,1,5
130828,6,13,80,1,1,1,5
130835,1,10,82,1,2,1,5
130836,1,16,80,1,10,1,5
130850,6,21,80,1,1,1,5
130856,7,19,83,1,1,1,5
130861,2,14,92,1,1,1,5
130877,5,21,80,1,10,1,5
130879,6,20,80,1,10,1,5
130882,6,18,80,1,1,1,5
130883,6,7,80,1,1,1,5
130890,1,20,80,1,1,1,5
130904,3,4,80,1,1,1,5
130914,6,20,80,1,1,1,5
130918,7,22,90,1,1,1,5
130919,7,20,89,1,1,1,5
130924,1,17,90,1,1,1,5
130930,4,20,88,1,1,1,5
130949,7,21,80,1,2,1,5
130960,2,11,80,1,2,1,5
130991,4,17,80,1,1,1,5
130993,5,21,88,1,1,1,5
131008,1,18,80,1,1,1,5
131014,4,13,90,1,1,1,5
131027,4,14,80,1,1,1,5
131044,5,13,80,1,10,1,5
131057,1,2,80,1,1,1,5
131058,1,19,80,1,1,1,5
131076,6,0,80,1,1,1,5
131094,4,0,88,1,1,1,5
131101,2,12,90,1,10,1,5
131130,4,15,80,1,1,1,5
131135,5,0,80,1,1,1,5
131147,4,16,80,1,10,1,5
131191,7,1,90,1,1,1,5
131195,3,14,80,1,1,1,5
131214,7,11,80,1,1,1,5
131220,7,14,80,1,1,1,5
131221,1,16,80,1,1,1,5
131224,1,18,80,1,10,1,5
131232,5,17,88,1,1,1,5
131246,7,12,80,1,1,1,5
131247,7,18,80,1,1,1,5
131251,1,1,80,1,1,1,5
131313,7,20,80,1,1,1,5
131314,7,17,90,1,1,1,5
131328,5,15,80,1,10,1,5
131330,7,22,80,1,1,1,5
150001,6,13,80,1,10,1,5
150012,3,21,80,1,1,1,5
150020,6,12,81,1,1,1,5
150024,1,14,80,1,1,1,5
150027,1,1,80,1,2,1,5
150028,1,14,80,1,1,1,5
150032,3,10,81,1,1,1,5
150033,1,14,80,1,10,1,5
150035,7,0,80,1,1,1,5
150039,4,1,80,1,1,1,5
150049,3,13,81,1,1,1,5
150050,6,5,80,1,1,1,5
150052,3,20,83,1,2,1,5
150061,5,22,81,1,1,1,5
150069,7,2,97,1,1,1,5
150070,3,5,81,1,1,1,5
150075,7,10,80,1,10,1,5
150077,4,14,88,1,1,1,5
160008,5,21,80,1,10,1,5
160021,3,18,80,1,1,1,5
160027,7,15,80,1,1,1,5
160033,5,16,80,1,1,1,5
160036,1,12,80,1,1,1,5
160052,6,16,80,1,1,1,5
160053,7,8,80,1,1,1,5
160054,1,8,80,1,1,1,5
160058,6,14,90,1,1,1,5
160059,7,12,80,1,1,1,5
160060,7,23,80,1,10,1,5
160066,6,18,80,1,1,1,5
160067,7,19,80,1,1,1,5
160069,7,23,90,1,1,1,5
160076,1,16,90,1,1,1,5
160082,7,12,90,1,1,1,5
160085,3,16,80,1,1,1,5
160088,4,8,80,1,1,1,5
160094,6,7,80,1,1,1,5
160096,4,19,80,1,1,1,5
160104,5,12,90,1,1,1,5
160105,5,22,80,1,10,1,5
160107,3,19,90,1,1,1,5
160112,3,15,80,1,1,1,5
160122,7,20,80,1,1,1,5
160130,6,23,89,1,1,1,5
160132,1,11,80,1,1,1,5
160138,1,12,80,1,5,1,5
160139,3,19,80,1,1,1,5
160142,7,19,80,1,1,1,5
160145,4,17,83,1,1,1,5
160157,1,17,90,1,1,1,5
160184,1,15,90,1,1,1,5
160191,6,22,80,1,1,1,5
170018,7,11,80,1,1,1,5
170126,5,13,80,1,1,1,5
170127,2,16,80,1,1,1,5
170133,3,21,80,1,1,1,5
170135,7,1,80,1,1,1,5
170167,7,17,80,1,1,1,5
170196,6,19,90,1,1,1,5
170197,1,13,80,1,1,1,5
170208,7,5,80,1,1,1,5
170216,7,21,80,1,1,1,5
170217,7,20,80,1,1,1,5
170221,5,20,80,1,1,1,5
170224,7,22,80,1,1,1,5
170233,6,15,81,1,1,1,5
170236,2,14,80,1,1,1,5
170240,7,20,80,1,1,1,5
170243,2,16,81,1,1,1,5
170250,4,15,80,1,1,1,5
170252,6,23,80,1,1,1,5
170262,4,19,80,1,1,1,5
170266,6,1,80,1,1,1,5
170268,2,15,80,1,1,1,5
170269,1,21,80,1,1,1,5
170279,1,21,80,1,1,1,5
170280,7,14,92,1,1,1,5
170283,5,22,80,1,1,1,5
170300,1,22,80,1,1,1,5
170306,5,2,80,1,1,1,5
170319,3,21,80,1,1,1,5
170328,2,19,80,1,1,1,5
170332,6,18,80,1,2,1,5
170340,4,22,80,1,10,1,5
170345,7,18,80,1,1,1,5
170347,2,22,80,1,1,1,5
170353,1,13,80,1,1,1,5
170358,7,16,80,1,10,1,5
170386,6,11,80,1,1,1,5
170388,5,13,80,1,1,1,5
170389,5,11,90,1,1,1,5
170391,7,18,80,1,1,1,5
170398,1,19,80,1,1,1,5
170415,1,0,90,1,1,1,5
170425,1,20,80,1,1,1,5
170429,7,20,90,1,1,1,5
170436,1,19,80,1,1,1,5
170439,3,6,80,1,1,1,5
170441,2,16,90,1,1,1,5
170449,5,7,80,1,1,1,5
170451,1,23,80,1,1,1,5
170453,1,16,80,1,1,1,5
170461,1,22,80,1,1,1,5
170464,4,4,80,1,1,1,5
170471,1,17,89,1,1,1,5
170476,7,21,80,1,1,1,5
170478,6,23,80,1,1,1,5
170481,5,5,80,1,1,1,5
170487,7,18,90,1,1,1,5
170491,3,18,80,1,1,1,5
170494,1,1,80,1,1,1,5
170498,4,0,80,1,1,1,5
170499,7,20,80,1,1,1,5
170501,4,20,80,1,1,1,5
170509,5,6,80,1,1,1,5
170510,2,21,80,1,1,1,5
170514,1,11,80,1,1,1,5
170531,2,20,97,1,1,1,5
170534,1,20,80,1,1,1,5
170542,1,5,80,1,1,1,5
170554,6,13,80,1,1,1,5
170569,1,22,80,1,1,1,5
170572,6,1,80,1,1,1,5
170575,1,18,80,1,1,1,5
170576,1,17,80,1,1,1,5
170581,1,15,80,1,1,1,5
170584,7,15,80,1,1,1,5
170594,7,16,80,1,1,1,5
170598,1,18,80,1,1,1,5
170602,2,23,80,1,1,1,5
170616,2,0,80,1,1,1,5
170626,2,18,89,1,1,1,5
170640,6,23,83,1,1,1,5
170641,1,13,90,1,1,1,5
170654,1,20,80,1,1,1,5
170657,2,13,90,1,1,1,5
170658,7,17,80,1,1,1,5
170666,7,19,80,1,1,1,5
170667,1,1,90,1,1,1,5
170674,1,2,80,1,1,1,5
170677,7,15,80,1,1,1,5
170685,7,16,80,1,1,1,5
170705,4,10,80,1,1,1,5
170708,5,19,80,1,1,1,5
170713,7,16,80,1,1,1,5
170726,2,13,80,1,1,1,5
170728,3,16,80,1,1,1,5
170732,7,17,80,1,1,1,5
170735,3,22,80,1,1,1,5
170736,5,19,80,1,2,1,5
170754,7,18,80,1,1,1,5
170761,3,16,80,1,1,1,5
170767,7,19,80,1,1,1,5
170781,7,15,80,1,1,1,5
170794,3,23,80,1,1,1,5
170796,1,2,80,1,1,1,5
170813,5,7,80,1,1,1,5
170848,5,17,80,1,1,1,5
170852,4,22,90,1,1,1,5
170880,6,16,80,1,1,1,5
170891,6,23,80,1,1,1,5
170893,5,12,80,1,1,1,5
170903,5,0,80,1,1,1,5
170904,2,22,80,1,1,1,5
170930,6,19,80,1,1,1,5
180051,7,0,90,1,1,1,5
180080,7,13,88,1,1,1,5
180104,2,7,80,1,10,1,5
180157,4,14,80,1,1,1,5
180165,7,20,80,1,1,1,5
180204,1,0,80,1,1,1,5
180210,4,19,81,1,1,1,5
180223,1,22,80,1,10,1,5
180228,2,19,80,1,1,1,5
180235,1,11,80,1,1,1,5
180238,7,21,80,1,1,1,5
180263,6,17,88,1,1,1,5
180273,7,0,80,1,1,1,5
180276,3,22,80,1,1,1,5
180283,7,17,80,1,10,1,5
180284,7,20,80,1,1,1,5
180287,7,19,90,1,1,1,5
180291,3,20,80,1,1,1,5
180298,5,14,80,1,1,1,5
180302,6,18,80,1,10,1,5
180318,7,3,80,1,1,1,5
180323,5,18,90,1,1,1,5
180325,7,22,80,1,10,1,5
180340,6,2,80,1,1,1,5
180347,4,14,80,1,10,1,5
180354,3,19,81,1,1,1,5
180364,1,1,80,1,2,1,5
180367,7,14,90,1,1,1,5
180373,7,10,80,1,1,1,5
180374,1,21,80,1,1,1,5
180377,7,3,80,1,1,1,5
180388,7,2,80,1,1,1,5
180391,2,14,80,1,1,1,5
180392,4,22,80,1,1,1,5
180395,5,19,80,1,1,1,5
180396,5,11,81,1,1,1,5
180399,7,18,80,1,1,1,5
180401,4,20,80,1,1,1,5
180411,1,15,80,1,1,1,5
180412,1,5,80,1,1,1,5
180414,7,18,80,1,1,1,5
180416,5,15,80,1,1,1,5
180418,1,3,81,1,1,1,5
180419,1,0,80,1,1,1,5
180421,2,22,80,1,1,1,5
180422,1,20,88,1,10,1,5
180431,5,19,80,1,1,1,5
180436,7,1,80,1,1,1,5
180438,1,20,90,1,1,1,5
180444,7,16,80,1,1,1,5
180457,2,15,80,1,10,1,5
180469,2,17,80,1,1,1,5
180481,3,9,80,1,1,1,5
180488,7,1,80,1,1,1,5
180489,2,14,80,1,1,1,5
180493,3,15,80,1,1,1,5
180497,5,9,80,1,1,1,5
180498,4,16,80,1,1,1,5
180499,1,10,80,1,1,1,5
180509,6,15,81,1,1,1,5
180522,5,19,80,1,1,1,5
180528,7,14,80,1,1,1,5
180567,3,20,80,1,10,1,5
180568,1,20,80,1,1,1,5
180575,1,8,80,1,10,1,5
180580,6,15,80,1,10,1,5
180603,1,12,80,1,1,1,5
180629,4,18,80,1,1,1,5
180633,7,19,80,1,2,1,5
180644,5,1,81,1,10,1,5
180659,2,9,80,1,1,1,5
180668,4,21,80,1,1,1,5
180671,6,22,80,1,1,1,5
180731,3,18,80,1,10,1,5
180764,4,15,90,1,1,1,5
190034,3,16,80,1,1,1,5
190039,7,17,80,1,1,1,5
190050,4,16,80,1,1,1,5
190056,3,20,80,1,1,1,5
190065,2,20,92,1,10,1,5
190076,4,14,90,1,1,1,5
190080,1,5,80,1,1,1,5
190088,7,21,80,1,1,1,5
190094,3,18,80,1,1,1,5
190100,4,11,80,1,1,1,5
190101,4,20,80,1,10,1,5
190104,7,19,80,1,1,1,5
190122,1,22,80,1,1,1,5
190135,5,21,90,1,1,1,5
190142,4,11,92,1,1,1,5
190143,1,9,80,1,1,1,5
190147,5,14,82,1,10,1,5
190152,7,2,80,1,1,1,5
190156,6,2,80,1,1,1,5
190168,1,18,80,1,1,1,5
190169,6,13,80,1,1,1,5
190170,5,19,80,1,1,1,5
190171,3,13,80,1,10,1,5
190186,1,12,80,1,1,1,5
190190,1,13,80,1,1,1,5
190192,3,16,80,1,1,1,5
190195,2,2,80,1,1,1,5
190205,7,12,80,1,1,1,5
190207,5,7,80,1,10,1,5
190214,2,2,80,1,1,1,5
190229,2,11,80,1,1,1,5
190236,1,12,80,1,1,1,5
190260,6,23,80,1,1,1,5
200020,6,18,80,1,1,1,5
200027,7,10,90,1,1,1,5
200049,7,16,97,1,1,1,5
200055,7,22,90,1,1,1,5
200058,7,18,80,1,1,1,5
200063,1,19,80,1,1,1,5
200080,7,20,80,1,1,1,5
200085,2,17,80,1,1,1,5
200099,5,16,80,1,1,1,5
200100,2,22,80,1,1,1,5
200119,1,13,80,1,1,1,5
200120,2,21,80,1,1,1,5
200126,1,3,95,1,1,1,5
200130,4,2,80,1,1,1,5
200135,6,21,80,1,1,1,5
200138,2,10,81,1,1,1,5
200144,7,12,80,1,1,1,5
200147,1,11,80,1,1,1,5
200154,1,21,80,1,1,1,5
200166,5,8,97,1,1,1,5
200167,6,4,80,1,1,1,5
200181,5,0,90,1,1,1,5
200182,6,19,80,1,1,1,5
200188,7,19,92,1,1,1,5
200190,6,22,80,1,1,1,5
200194,2,9,80,1,1,1,5
200195,6,8,80,1,1,1,5
200196,1,20,81,1,1,1,5
200207,6,19,97,1,1,1,5
200208,6,20,80,1,1,1,5
200213,1,22,80,1,1,1,5
200218,7,11,80,1,1,1,5
200221,4,18,80,1,1,1,5
200246,6,22,80,1,1,1,5
200248,1,10,80,1,1,1,5
200250,3,19,80,1,1,1,5
200253,2,0,80,1,1,1,5
200254,2,17,80,1,1,1,5
200261,2,19,81,1,1,1,5
200277,4,18,80,1,1,1,5
200320,1,17,80,1,2,1,5
200323,1,22,80,1,1,1,5
200332,4,12,90,1,2,1,5
210014,6,16,80,1,10,1,5
210074,4,19,90,1,1,1,5
210083,6,16,90,1,1,1,5
210094,2,14,80,1,1,1,5
210095,7,14,80,1,1,1,5
210104,1,12,90,1,1,1,5
210117,2,17,80,1,1,1,5
210130,1,16,80,1,1,1,5
210132,3,17,80,1,10,1,5
210133,7,16,90,1,10,1,5
210136,3,17,80,1,1,1,5
210149,7,13,80,1,10,1,5
210161,7,16,80,1,1,1,5
210162,7,22,90,1,1,1,5
210180,7,18,80,1,1,1,5
210181,7,15,80,1,1,1,5
210193,7,17,80,1,1,1,5
210200,5,3,80,1,10,1,5
210220,2,19,80,1,10,1,5
210221,1,17,80,1,2,1,5
210234,7,12,90,1,1,1,5
210238,7,17,90,1,1,1,5
210243,5,14,80,1,1,1,5
210258,7,21,90,1,1,1,5
210259,1,18,80,1,1,1,5
210262,4,13,80,1,10,1,5
210263,3,21,90,1,2,1,5
210265,1,18,80,1,1,1,5
210273,4,17,81,1,1,1,5
210289,3,15,80,1,10,1,5
210292,7,6,90,1,1,1,5
210297,7,18,80,1,1,1,5
210298,5,23,95,1,1,1,5
210314,7,20,80,1,1,1,5
210320,1,18,80,1,1,1,5
210324,2,19,80,1,1,1,5
210330,1,19,80,1,1,1,5
210332,1,13,80,1,1,1,5
210333,3,18,80,1,1,1,5
210339,6,0,80,1,1,1,5
210355,7,13,97,1,1,1,5
210360,7,15,90,1,1,1,5
210365,7,23,80,1,1,1,5
210367,1,3,80,1,1,1,5
210372,1,14,80,1,1,1,5
210380,1,1,80,1,1,1,5
210383,1,16,80,1,1,1,5
210388,6,23,80,1,1,1,5
210396,4,6,80,1,1,1,5
210412,2,2,90,1,1,1,5
210425,2,6,80,1,1,1,5
210434,7,16,83,1,1,1,5
210435,5,8,80,1,1,1,5
210441,1,15,80,1,1,1,5
210443,2,22,90,1,1,1,5
210446,4,1,80,1,1,1,5
210455,3,17,80,1,1,1,5
210460,6,18,80,1,1,1,5
210461,5,15,80,1,10,1,5
210462,4,10,80,1,1,1,5
210476,4,21,92,1,1,1,5
210477,2,14,80,1,10,1,5
210482,7,16,80,1,1,1,5
210484,6,1,80,1,1,1,5
210486,3,9,80,1,1,1,5
210497,1,17,90,1,1,1,5
210521,6,18,80,1,1,1,5
210535,6,16,80,1,10,1,5
210546,4,19,80,1,1,1,5
210551,1,0,90,1,1,1,5
210557,6,16,95,1,1,1,5
210561,6,17,80,1,2,1,5
210563,5,10,90,1,1,1,5
210569,4,8,80,1,1,1,5
210573,5,0,80,1,1,1,5
210589,2,19,90,1,2,1,5
210608,3,15,97,1,1,1,5
210626,5,17,80,1,1,1,5
210636,6,8,80,1,10,1,5
210640,1,2,80,1,10,1,5
210669,4,17,80,1,10,1,5
210693,1,15,80,1,1,1,5
220002,1,22,80,1,1,1,5
220020,1,11,80,1,1,1,5
220042,6,13,80,1,1,1,5
220047,7,21,90,1,1,1,5
220055,3,20,80,1,1,1,5
220057,5,14,80,1,1,1,5
220064,1,14,80,1,10,1,5
220070,1,16,80,1,1,1,5
220088,7,21,97,1,1,1,5
220119,7,16,90,1,1,1,5
220122,1,22,80,1,10,1,5
220133,2,0,83,1,1,1,5
220136,3,16,80,1,1,1,5
220148,3,22,80,1,1,1,5
220150,4,16,80,1,1,1,5
220158,1,15,80,1,1,1,5
220187,5,12,82,1,1,1,5
220195,7,17,80,1,10,1,5
220196,1,0,80,1,1,1,5
220225,6,15,80,1,1,1,5
220242,6,10,92,1,1,1,5
220253,1,1,80,1,1,1,5
220255,1,13,80,1,10,1,5
220257,6,23,80,1,1,1,5
220259,2,14,80,1,1,1,5
220265,1,13,80,1,1,1,5
220267,1,19,80,1,1,1,5
220276,5,2,80,1,1,1,5
220282,5,12,80,1,1,1,5
220286,5,11,80,1,1,1,5
220288,4,20,80,1,10,1,5
220300,4,15,90,1,2,1,5
220311,7,20,80,1,1,1,5
220312,7,21,80,1,10,1,5
220313,1,13,80,1,1,1,5
220332,1,19,80,1,1,1,5
220333,2,8,80,1,1,1,5
220334,2,20,80,1,1,1,5
220338,6,8,80,1,1,1,5
220343,7,20,80,1,1,1,5
220349,5,19,80,1,1,1,5
220350,5,21,83,1,1,1,5
220352,6,22,80,1,1,1,5
220366,1,0,80,1,1,1,5
220390,7,21,80,1,1,1,5
220393,1,17,80,1,10,1,5
220394,1,19,80,1,1,1,5
220407,6,21,90,1,1,1,5
220413,6,15,83,1,1,1,5
220425,7,21,80,1,1,1,5
220443,7,23,80,1,1,1,5
220445,6,18,80,1,1,1,5
220459,5,18,90,1,1,1,5
220462,7,13,80,1,10,1,5
220470,1,17,80,1,1,1,5
220474,6,19,80,1,1,1,5
220482,3,21,80,1,1,1,5
220491,4,22,80,1,1,1,5
220497,6,19,80,1,1,1,5
220521,5,19,80,1,1,1,5
220524,3,15,80,1,1,1,5
220556,6,20,80,1,1,1,5
220585,2,0,90,1,1,1,5
220605,4,22,80,1,1,1,5
220620,4,23,80,1,1,1,5
220624,5,15,90,1,1,1,5
220632,2,23,90,1,1,1,5
220688,2,14,80,1,1,1,5
220690,6,17,80,1,1,1,5
220691,7,16,80,1,2,1,5
220701,6,16,80,1,1,1,5
230017,4,12,80,1,1,1,5
230026,7,13,80,1,1,1,5
230028,1,18,80,1,1,1,5
230031,5,1,80,1,1,1,5
230034,6,17,80,1,1,1,5
230037,6,23,80,1,1,1,5
230038,6,15,80,1,1,1,5
230040,7,20,80,1,1,1,5
230047,4,9,80,1,1,1,5
230048,5,11,80,1,1,1,5
230052,6,18,80,1,1,1,5
230054,1,18,80,1,1,1,5
230058,7,0,90,1,1,1,5
230060,7,20,80,1,1,1,5
230063,6,21,80,1,1,1,5
230064,7,1,80,1,1,1,5
230067,1,1,80,1,1,1,5
230072,7,18,80,1,1,1,5
230073,1,19,80,1,1,1,5
230074,6,9,90,1,1,1,5
230081,7,14,80,1,1,1,5
230085,7,17,80,1,1,1,5
230087,1,16,80,1,1,1,5
230088,7,12,80,1,1,1,5
230089,2,12,80,1,1,1,5
230092,7,22,80,1,10,1,5
230100,3,23,80,1,1,1,5
230109,7,17,90,1,1,1,5
230128,2,5,80,1,1,1,5
230143,1,12,80,1,10,1,5
240013,4,12,92,1,4,1,5
240027,1,17,80,1,1,1,5
240083,7,21,80,1,10,1,5
240084,1,0,80,1,1,1,5
240093,2,16,80,1,1,1,5
240101,5,20,80,1,1,1,5
240102,4,13,88,1,1,1,5
240116,2,18,80,1,1,1,5
240141,7,9,80,1,1,1,5
240149,3,22,80,1,1,1,5
240151,3,17,80,1,1,1,5
240165,7,20,80,1,1,1,5
240167,7,17,80,1,1,1,5
240171,7,13,80,1,1,1,5
240175,1,17,80,1,1,1,5
240180,6,23,80,1,10,1,5
240192,7,12,80,1,1,1,5
240194,2,20,80,1,10,1,5
240210,6,11,80,1,1,1,5
240216,2,0,80,1,1,1,5
240230,5,18,80,1,1,1,5
